cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dataset_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft,dev_size_importance,test_size_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance
8.290031924307423,4.407349642706298,21.73173000368797,,,,,,,100.0,48.4,37.4,131.8,90.2,78.2,310.6,57.4,108.6,106.8,56.4,57.2,166.4,88.2,92.8,125.6,0.1,51.2,0.0525796954297131,0.6125764144756862,1.2651951164956772,ssw,False,True,False,False,False,False,False,9.0,141.6,68.0,95.0,118.6,78.8,120.4,145.2,93.8,148.8,160.4,12.4,,,,
13.985942309724908,18.891737566499305,15.409277054550136,237.8,338.2,550.2,311.4,44.4,147.0,,,,,,,,,,,,,,,,,0.03,19.2,0.0238545601068446,0.3817172809971993,0.3411235510873012,ssw,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.437890794107396,2.2419859783643004,23.61368815601633,34.4,66.6,135.0,108.0,54.0,15.0,58.8,42.2,22.6,128.8,60.2,47.2,318.4,37.0,92.6,101.0,50.0,51.4,182.0,53.6,90.0,103.2,0.1,51.2,0.0650326098992869,1.3076541571175302,1.6598621302089032,ssw,False,True,True,False,False,False,False,5.2,143.6,46.2,111.0,117.6,49.0,118.2,124.4,96.8,112.0,151.6,21.0,,,,
8.0522863350913,6.4845799086713445,25.482098676852893,,,,,,,93.6,33.4,32.8,126.4,70.4,76.4,267.8,40.0,86.2,85.4,62.6,55.4,167.6,75.0,62.8,105.8,0.1,28.8,0.0387278596693802,0.8479956878246409,0.7568771147222606,ssw,False,True,False,True,False,False,False,7.6,133.6,41.6,65.6,93.2,56.2,68.8,105.2,78.4,117.8,116.4,17.8,145.8,,,
13.24243931768027,18.03943813728177,17.56700661435294,126.6,180.8,364.2,362.2,95.0,37.0,,,,,,,,,,,,,,,,,0.03,22.4,0.0193032106629774,1.3901180309791046,0.7002184845748357,ssw,False,False,True,True,False,False,False,,,,,,,,,,,,,936.2,,,
7.444366072499716,4.478827686809116,24.948814658028105,19.6,48.2,96.4,82.0,40.8,10.4,47.4,28.4,22.8,106.4,51.6,48.4,214.2,31.2,75.0,77.0,38.2,41.0,122.0,41.6,75.2,84.2,0.18,32.0,0.0366221943020051,0.7436734854172106,0.754046371902915,ssw,False,True,True,True,False,False,False,8.2,108.0,28.8,66.8,91.8,36.2,75.2,89.8,64.2,117.8,119.6,17.8,107.8,,,
7.14476309802709,3.978357530964704,7.915028352299521,,,,,,,55.0,46.0,18.2,81.0,72.4,52.2,153.2,30.4,77.4,68.0,54.0,36.2,115.4,67.0,98.2,85.8,0.26,25.6,0.0521500368351655,0.3794730726669994,0.7841856123382677,ssw,False,True,False,False,True,False,False,4.8,83.2,51.8,91.6,78.6,54.4,97.8,102.6,77.0,133.6,98.8,6.2,,,175.4,
10.47511065170141,5.374682924821633,12.339820768906042,108.2,332.2,627.6,711.2,293.2,40.8,,,,,,,,,,,,,,,,,0.03,44.8,0.0329773954007724,0.5999510570085443,0.3808567221474225,ssw,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1451.2,
6.9000468140983084,5.603726184848337,11.06233830415729,7.0,20.8,60.6,43.0,21.8,3.4,42.4,36.2,12.0,64.4,52.6,45.4,139.2,29.4,66.0,60.4,44.0,27.6,85.6,47.8,66.2,73.4,0.2599999999999999,22.4,0.0409147354749124,1.5763924747387823,1.5492953226436197,ssw,False,True,True,False,True,False,False,8.2,67.6,40.8,76.6,74.4,42.6,82.6,87.4,62.6,112.2,91.4,6.6,,,164.8,
6.986274344770858,2.864991347233696,22.994651581266385,,,,,,,62.4,29.8,22.4,104.0,89.6,57.0,198.4,44.6,96.4,75.0,62.0,40.2,137.4,72.8,102.0,115.0,0.18,48.0,0.0506183116750064,1.0613761973598472,1.433818625286619,ssw,False,True,False,False,False,True,False,10.8,105.4,62.6,102.6,94.4,81.8,94.0,117.6,117.8,113.8,125.8,14.2,,270.6,,
8.253068950813361,7.195416059895008,25.862693331847613,81.0,159.0,311.0,290.0,144.0,26.0,,,,,,,,,,,,,,,,,0.3,64.0,0.0625882304999995,8.881784197001252e-16,0.0,ssw,False,False,True,False,False,True,False,,,,,,,,,,,,,,1670.0,,
6.526430320742342,2.761671445825368,23.302807565860785,4.2,23.8,86.2,71.2,37.0,5.2,38.4,23.6,16.0,95.8,74.0,43.2,167.6,37.4,76.0,69.6,54.4,28.6,117.6,49.4,76.4,91.6,0.18,28.8,0.0794568961497726,0.6121907674747965,1.2396819523152782,ssw,False,True,True,False,False,True,False,5.2,83.4,42.4,101.0,94.6,61.6,93.4,88.6,114.8,110.4,135.0,14.8,,221.0,,
6.793625302626251,3.1085017811053017,8.767558905744034,,,,,,,39.4,26.8,16.4,70.4,58.6,48.8,133.2,26.0,59.6,47.0,44.2,29.4,92.8,47.2,57.6,68.2,0.2199999999999999,19.2,0.0399380270965753,1.0024091443933387,1.874101948861596,ssw,False,True,False,False,True,True,False,5.4,65.4,35.0,52.6,63.6,45.4,65.2,69.6,52.8,74.8,78.2,3.6,,134.8,122.2,
8.133479062382523,6.6684151508162754,22.26485413085731,48.8,113.4,208.8,266.6,108.4,19.6,,,,,,,,,,,,,,,,,0.22,38.4,0.0865147972164853,1.7934328592433817,1.153368864698816,ssw,False,False,True,False,True,True,False,,,,,,,,,,,,,,915.0,632.4,
6.49068929587771,2.485015749385171,12.946828594516305,6.2,17.2,53.2,43.0,24.2,6.4,37.2,19.8,10.6,65.2,48.6,41.2,126.4,20.2,47.8,42.2,40.0,26.8,81.2,34.6,61.8,69.4,0.18,25.6,0.086247536659157,0.5135137483094155,0.7363549503703147,ssw,False,True,True,False,True,True,False,5.2,72.6,29.4,42.4,55.2,39.4,65.8,59.8,60.0,74.6,83.0,4.8,,157.6,116.4,
4.2409209102611385,0.742708301656448,10.051481410381747,,,,,,,33.4,25.8,13.4,26.8,36.2,21.8,76.6,22.0,59.8,50.4,44.2,46.4,43.8,49.8,50.6,40.8,0.22,16.0,0.0737524713951375,0.3367109830191015,0.2606873556603949,ssw,False,True,False,False,False,False,True,5.4,29.4,40.4,81.4,53.4,53.6,67.8,63.4,100.2,111.6,72.2,5.2,,,,170.4
6.0990463800344825,5.238861130732029,4.688967938445591,25.0,102.0,159.0,217.0,103.0,20.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0241199883346428,0.0,0.0,ssw,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,874.0
4.270855165461141,0.9485079141656064,8.872757370683548,2.4,14.2,22.6,24.4,9.0,0.8,32.4,23.6,13.4,23.6,45.0,31.8,91.0,24.4,47.4,60.0,49.8,49.0,39.0,48.2,54.2,47.6,0.18,19.2,0.0640487779857224,0.2962042840084264,0.187613564539916,ssw,False,True,True,False,False,False,True,6.6,28.4,44.8,84.2,53.8,41.4,65.8,68.4,116.6,125.2,76.4,5.8,,,,194.0
8.308156892206409,11.421299098772147,11.121748240598247,37.8,73.8,139.0,141.2,56.8,19.0,68.8,48.8,40.4,229.4,99.0,81.0,484.0,42.6,147.4,182.6,75.6,54.8,232.0,78.8,151.4,221.2,0.1,38.4,0.0927169029523557,0.2627174153270744,0.2736717390845498,tam,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
4.001572096743081,3.434137799179774,6.731131258242398,6.6,11.6,27.0,17.8,13.0,2.0,47.2,31.8,9.2,21.6,45.6,38.2,73.8,13.4,46.4,34.8,47.8,17.4,48.4,42.4,48.2,30.8,0.1399999999999999,19.2,0.0889581612363095,0.2120509048873747,0.238148480262836,tam,False,True,True,True,True,True,True,5.4,20.8,30.8,56.2,44.0,40.2,64.4,41.4,83.8,84.6,78.2,5.0,72.0,50.2,129.6,207.8
8.524404761970978,11.432362824349536,11.6402405276913,,,,,,,75.4,43.2,43.8,128.4,81.8,54.4,301.2,34.2,107.6,116.4,48.0,42.6,141.0,89.0,97.0,148.0,0.1,38.4,0.1531382928630253,0.0170323985562681,0.2455606174484813,tam,False,True,False,False,False,False,False,16.0,108.6,69.4,86.6,113.2,65.4,117.4,131.6,101.2,117.0,138.2,13.2,,,,
14.233649923437405,16.754203009592104,19.03227870594443,181.0,290.2,522.0,474.2,86.8,58.2,,,,,,,,,,,,,,,,,0.044,19.2,0.0410632664364386,0.313418187852333,0.3167511779292806,tam,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.79073797096496,9.750605361653296,12.34274244037874,37.2,55.4,123.4,109.4,56.0,13.4,35.2,35.0,31.2,114.0,67.6,37.4,300.0,21.4,81.8,100.2,42.0,54.6,159.6,54.2,83.8,113.8,0.1,38.4,0.0912693328547626,0.1044912854461911,0.0866024228185189,tam,False,True,True,False,False,False,False,6.4,118.8,49.4,93.8,82.8,44.4,93.8,121.0,87.0,120.2,139.2,19.2,,,,
8.257270905950241,8.733897101471133,11.017016538806493,,,,,,,86.8,32.6,35.0,111.8,55.4,64.8,232.6,35.4,90.8,84.6,62.4,40.2,140.6,92.6,99.4,120.6,0.1399999999999999,41.6,0.1144633243401522,0.3203874306469728,0.0563269303999934,tam,False,True,False,True,False,False,False,12.0,100.6,44.0,64.4,90.4,53.4,79.6,121.8,97.4,129.0,123.0,18.2,127.4,,,
13.452430274083838,12.711559430071084,14.575541670698469,120.0,131.0,220.0,285.0,79.0,22.0,,,,,,,,,,,,,,,,,0.03,16.0,0.035856274122701,0.0,0.0,tam,False,False,True,True,False,False,False,,,,,,,,,,,,,643.0,,,
7.727955469918053,8.982002154903173,10.822238384788813,20.4,35.8,84.8,72.0,35.0,12.8,46.0,25.2,25.2,91.6,59.8,49.2,221.0,20.2,61.4,77.0,45.8,34.4,113.6,45.0,79.8,86.2,0.18,32.0,0.0785584296555754,0.1398292816437825,0.0915055216461318,tam,False,True,True,True,False,False,False,8.0,86.4,34.6,58.0,85.0,34.4,72.2,103.6,73.8,107.8,110.2,18.2,92.0,,,
7.421995782660375,6.8417614399054845,8.987084125941035,,,,,,,60.6,45.6,22.0,84.6,74.8,51.0,161.6,32.6,70.6,76.6,57.8,49.4,94.8,65.4,88.0,93.6,0.18,25.6,0.0943199780522935,0.5381787694532918,0.3702156742114857,tam,False,True,False,False,True,False,False,8.2,81.6,48.4,70.6,79.4,64.2,81.0,107.0,88.0,120.6,104.2,4.6,,,191.6,
10.47637556141546,13.191655939391328,14.413636751641672,123.0,263.0,588.6,628.4,345.4,48.2,,,,,,,,,,,,,,,,,0.03,44.8,0.0605230080232105,0.1472728587097625,0.2136994803963061,tam,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1412.6,
7.085931099611592,7.213894937258897,9.2402206702704,8.8,16.6,50.4,46.0,20.2,4.0,38.4,33.2,18.2,59.0,49.2,30.6,110.6,19.4,57.8,45.6,39.2,22.8,75.6,42.0,75.4,73.0,0.2599999999999999,19.2,0.0657346764426686,0.0761081661334781,0.1210785268961586,tam,False,True,True,False,True,False,False,5.0,57.4,39.0,68.8,68.6,41.4,65.0,72.2,59.6,98.2,88.6,9.2,,,124.4,
7.319015499687437,9.883615283548563,12.040909678395456,,,,,,,44.6,22.0,12.2,48.4,60.2,31.8,119.8,25.8,75.6,58.8,51.4,27.8,87.6,49.6,85.2,62.4,0.3,25.6,0.17298986483529,0.1728427694429576,0.244513942295562,tam,False,True,False,False,False,True,False,9.2,56.8,59.4,73.8,76.6,49.2,76.4,86.2,69.4,91.2,72.6,9.2,,133.2,,
8.589106441283114,18.56017720894291,21.21061570256104,77.2,167.2,286.8,282.8,145.4,33.2,,,,,,,,,,,,,,,,,0.3,51.2,0.1433039240607283,0.2040144736250544,0.1001909099520178,tam,False,False,True,False,False,True,False,,,,,,,,,,,,,,1555.8,,
6.894901249082645,10.390667595303537,12.226106310426744,9.6,17.6,71.0,58.4,32.0,4.6,39.2,22.2,16.8,73.6,51.8,41.6,133.2,25.4,86.8,64.2,46.6,27.2,90.8,43.8,99.6,90.4,0.2199999999999999,38.4,0.1263729957591509,0.3987937968703017,0.5165967799051705,tam,False,True,True,False,False,True,False,2.6,77.2,48.0,92.2,83.8,57.6,80.8,92.6,101.2,108.4,98.2,8.6,,181.6,,
7.019813732289765,7.613512996652629,10.23920356479932,,,,,,,54.4,30.4,17.8,59.2,59.4,48.2,118.8,32.4,57.4,52.2,54.0,38.8,78.6,57.4,88.0,79.0,0.2199999999999999,28.8,0.1292632073140707,0.4208386299821735,0.5860319224975349,tam,False,True,False,False,True,True,False,8.0,62.0,41.2,55.8,68.0,50.6,76.6,75.0,73.0,92.2,84.6,6.2,,165.8,134.2,
8.315177574457092,13.564726826899392,14.65627612259446,56.0,119.8,236.8,237.0,104.6,23.0,,,,,,,,,,,,,,,,,0.18,38.4,0.1012666404012899,0.9303665614771852,0.7112808677252611,tam,False,False,True,False,True,True,False,,,,,,,,,,,,,,910.8,615.6,
6.689596074387363,8.118650424283668,10.261106162202555,6.2,21.4,51.2,47.8,24.4,6.6,32.8,22.4,13.4,65.8,37.6,40.6,120.6,21.4,43.6,43.2,35.8,21.0,72.0,40.2,58.8,63.6,0.18,25.6,0.1247386826065759,0.061768166512697,0.2049674632025796,tam,False,True,True,False,True,True,False,4.0,53.4,33.2,46.2,66.4,30.8,60.6,59.4,71.0,75.2,90.4,5.8,,148.4,119.0,
4.401267039291355,4.663474414941954,7.109285441740148,,,,,,,38.8,27.0,9.2,20.6,40.6,38.8,71.8,24.4,47.8,50.8,45.8,32.4,47.2,44.2,53.2,46.2,0.18,16.0,0.1427201719158,0.0512404315240382,0.1161475629497226,tam,False,True,False,False,False,False,True,6.4,28.2,37.8,79.6,40.4,46.2,66.6,62.0,80.2,141.2,84.6,4.4,,,,177.0
6.005280944381495,6.18273508304487,9.15669837424818,36.0,135.0,118.0,206.0,116.0,23.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0263849720932693,0.0,0.0,tam,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,866.0
4.369206122328384,4.5300007903770085,7.130075362319859,1.0,13.6,20.2,24.4,11.0,1.4,35.2,27.2,6.4,23.6,37.8,30.0,76.4,24.8,52.2,54.0,44.6,23.4,37.4,33.4,61.2,39.2,0.18,16.0,0.1264751798842719,0.1540527129202988,0.0038357180709446,tam,False,True,True,False,False,False,True,3.2,25.8,32.0,80.0,37.0,37.6,65.2,63.6,70.6,137.6,87.6,7.0,,,,169.4
7.9368878440043344,7.416102311562524,18.293514443261024,41.6,64.0,134.6,131.6,54.6,28.8,83.4,58.4,40.6,197.8,123.4,78.0,433.0,58.2,182.0,190.0,81.4,83.4,273.8,83.2,215.4,264.4,0.18,51.2,0.0869105056699613,0.6935067989875764,0.7457425231329805,bak,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.832549815186472,4.309251842738999,1.8893635093192287,3.6,14.2,24.4,29.2,13.6,1.4,32.6,21.0,12.8,28.2,47.0,24.6,71.0,18.4,57.8,40.2,43.0,33.4,41.6,46.0,54.0,51.2,0.26,25.6,0.0585960042278635,0.93214498880975,0.4305717054074507,bak,False,True,True,True,True,True,True,5.2,22.0,33.8,67.8,59.0,46.8,71.8,64.0,86.8,95.8,68.2,6.0,70.0,64.6,128.0,181.0
8.22967741922739,5.666208255375269,17.44728875281265,,,,,,,84.2,34.6,40.8,141.0,87.0,69.8,302.4,56.6,105.8,119.0,57.4,56.8,179.6,87.0,94.0,130.2,0.1,57.6,0.1019766088770485,0.1110809434530199,0.3632470823859733,bak,False,True,False,False,False,False,False,10.4,156.4,76.8,115.8,114.2,67.0,119.8,143.8,102.2,144.0,162.0,17.4,,,,
13.932956564180198,22.66700887236834,17.41382240471969,270.8,407.0,696.2,334.2,39.0,145.2,,,,,,,,,,,,,,,,,0.03,25.6,0.0216041767868301,0.0271614765813363,0.0155732237572202,bak,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.396020723997111,7.637792674141094,15.920652619846834,29.0,53.2,100.0,95.8,43.0,17.8,46.4,38.8,20.8,105.0,67.6,46.6,254.2,36.6,107.6,101.8,52.2,48.2,145.2,63.2,114.8,110.0,0.18,51.2,0.1098727892616652,1.015277901988509,1.8349908291115733,bak,False,True,True,False,False,False,False,6.8,124.2,54.4,130.6,115.0,68.4,122.2,133.4,81.2,144.4,160.2,24.0,,,,
8.03562821781271,5.510263578412964,17.720743570326235,,,,,,,91.6,51.8,39.6,132.4,69.8,71.8,293.8,42.2,101.8,112.0,56.2,46.0,175.8,83.6,91.6,129.4,0.1,44.8,0.101937403261946,0.8079315716621115,0.2596426069129022,bak,False,True,False,True,False,False,False,15.2,148.2,51.6,72.6,106.4,59.8,85.0,127.8,93.4,133.0,146.8,19.6,158.8,,,
13.20186596813916,25.808049081518824,20.171199572127225,91.0,159.0,248.0,277.0,60.0,24.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0468779614794379,0.0,0.0,bak,False,False,True,True,False,False,False,,,,,,,,,,,,,641.0,,,
7.458814938836021,6.13317246726477,19.715692516782727,30.4,43.0,103.0,96.2,42.6,19.2,49.0,32.6,29.6,120.6,63.8,54.0,263.6,36.6,82.2,89.4,40.2,35.2,143.2,50.2,85.6,108.6,0.1399999999999999,41.6,0.1038262884721839,0.4416141662017653,0.6251536333522119,bak,False,True,True,True,False,False,False,7.0,123.6,41.8,64.8,95.0,37.0,72.2,112.6,74.8,127.2,133.0,19.8,119.2,,,
7.073452968451529,18.51412694804063,11.925672503104105,,,,,,,77.8,51.4,25.2,102.8,89.8,62.0,181.8,38.0,92.4,78.4,74.2,44.2,146.8,72.6,130.0,112.0,0.2199999999999999,51.2,0.0517540507213072,0.8878035502555415,0.5168017599970843,bak,False,True,False,False,True,False,False,7.2,104.8,62.4,98.4,100.8,66.8,122.2,134.2,109.4,168.2,138.0,10.4,,,236.0,
10.30032571867169,29.59158533980722,16.823391311392346,115.0,268.2,547.4,640.4,235.4,34.2,,,,,,,,,,,,,,,,,0.044,41.6,0.0224832815039896,0.1204844981550627,0.4900692864902617,bak,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1384.2,
6.804723605912278,15.849442449156168,12.46327711172736,5.0,18.0,47.8,39.8,22.6,5.2,36.2,30.2,10.0,55.4,41.0,38.2,125.8,23.8,45.6,52.8,40.0,22.0,78.4,41.0,78.0,67.4,0.26,19.2,0.0660058516706343,1.4178595377267509,2.810747646622076,bak,False,True,True,False,True,False,False,4.8,66.6,38.0,72.4,57.2,33.4,72.2,72.8,52.6,107.2,85.6,8.2,,,135.4,
6.952252943508268,12.372226903166474,16.653275618912875,,,,,,,61.0,37.6,17.0,93.4,87.2,58.0,196.6,38.4,95.8,91.8,63.4,39.8,139.6,50.8,94.0,110.0,0.18,41.6,0.0515368850735071,1.6117802492856588,1.1294842804548286,bak,False,True,False,False,False,True,False,13.0,108.2,68.0,105.2,94.8,77.2,99.8,106.8,109.2,111.6,130.8,13.0,,270.8,,
8.3417360933489,27.896708517111666,20.239882387864952,72.6,151.2,282.2,339.2,142.8,49.4,,,,,,,,,,,,,,,,,0.3,38.4,0.0790002419041436,0.31071441716212,0.4734214863621985,bak,False,False,True,False,False,True,False,,,,,,,,,,,,,,1651.2,,
6.48144732442569,17.200098053632452,16.430815611092022,7.0,19.2,57.2,56.4,29.6,6.0,41.6,24.8,10.0,59.0,55.6,31.4,136.0,33.4,77.2,62.2,46.6,25.6,104.8,38.4,74.0,76.2,0.26,28.8,0.0632933130637653,1.4037003563423198,0.1922541049498615,bak,False,True,True,False,False,True,False,4.4,67.4,43.6,92.6,80.4,47.4,75.4,71.0,70.0,96.6,90.8,9.4,,176.8,,
6.708253788488351,16.272237225788782,15.151087833598528,,,,,,,48.8,26.2,15.4,71.4,60.2,55.2,155.6,27.2,50.8,58.6,49.0,33.2,96.4,51.0,70.0,75.8,0.22,22.4,0.0740564705598034,1.9108403837211383,0.6283081949919976,bak,False,True,False,False,True,True,False,7.4,76.8,42.6,51.8,62.6,48.6,74.6,72.0,78.0,89.8,89.0,4.8,,159.2,137.6,
8.021546451084252,33.02362941359543,22.970508882201603,47.8,98.6,207.0,238.8,93.6,18.8,,,,,,,,,,,,,,,,,0.2199999999999999,28.8,0.0555696728663041,1.1498445436912406,2.447106019048207,bak,False,False,True,False,True,True,False,,,,,,,,,,,,,,803.0,560.0,
6.398980355384748,19.403291030258465,16.43984441877685,3.6,22.6,47.6,43.4,22.6,5.6,32.2,20.4,11.0,65.8,45.4,45.0,136.6,23.8,39.8,43.0,42.2,26.6,77.2,34.0,60.4,67.0,0.18,19.2,0.043860721068073,2.961525115518505,1.3443675530623778,bak,False,True,True,False,True,True,False,3.4,64.4,27.6,45.6,59.0,35.2,50.6,55.8,60.2,70.0,70.8,2.8,,152.2,117.4,
4.260877083316368,4.350392860755366,3.683679068971528,,,,,,,39.2,22.6,15.2,28.8,49.6,27.0,84.4,28.2,61.2,62.4,51.2,46.2,57.6,43.0,53.2,57.2,0.22,19.2,0.0232404569796551,1.0921372653772807,0.5465397442409003,bak,False,True,False,False,False,False,True,8.8,35.0,51.8,82.4,56.0,56.4,79.8,67.6,109.8,131.4,87.6,7.8,,,,180.8
6.107299406243344,4.680852592912187,4.735407533419545,26.0,99.0,150.0,224.0,123.0,14.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0216587972895551,0.0432622643795895,0.0,bak,False,False,True,False,False,False,True,,,,,,,,,,,,,,,,864.0
4.244879550859356,3.991736425408485,3.686815944857965,2.2,10.8,21.6,25.2,8.2,3.6,29.8,23.2,12.6,30.6,39.4,25.2,70.8,15.4,50.0,51.8,37.0,46.4,52.4,42.4,53.0,47.0,0.22,16.0,0.0267837095449393,0.3940192718067155,0.4036839268817889,bak,False,True,True,False,False,False,True,7.6,28.0,25.4,79.4,46.2,36.8,61.8,54.6,98.4,109.8,74.2,8.0,,,,164.4
7.961704833287389,18.07900853975935,14.9863740360687,40.2,72.2,177.2,145.2,60.4,16.0,89.0,48.6,41.0,201.8,125.4,87.0,497.0,63.8,190.2,179.8,86.4,82.0,272.8,90.2,175.0,258.8,0.1399999999999999,64.0,0.0721825764361684,0.0141010743646006,1.5861941911155657,cym,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,
3.892065745205887,1.293067022907347,3.537320457155764,3.6,10.8,20.0,18.8,18.2,1.2,32.8,24.8,14.6,23.8,42.6,27.8,82.2,22.6,57.0,45.4,44.2,33.8,41.8,51.0,59.2,57.2,0.3,28.8,0.0292175737699048,1.0467148186821982,0.0719489462439104,cym,False,True,True,True,True,True,True,4.8,32.2,40.0,69.4,57.6,54.4,76.2,60.8,94.0,110.8,91.6,6.8,78.0,67.2,126.8,143.4
8.26674613873415,14.11050341385977,10.964547497418405,,,,,,,91.6,40.6,29.4,134.6,83.0,74.0,294.4,44.0,111.2,106.6,49.2,53.4,180.0,83.4,101.8,131.6,0.1,51.2,0.1017967597002507,0.5049273409544854,0.3045498082842343,cym,False,True,False,False,False,False,False,8.0,139.0,70.6,110.2,129.2,70.8,120.4,150.0,95.2,121.0,172.6,12.2,,,,
13.982279372918928,30.01091514833589,20.16692464172548,196.8,379.0,531.6,393.0,61.0,62.6,,,,,,,,,,,,,,,,,0.03,19.2,0.0489431042962342,0.0455431235839824,0.0442031854126781,cym,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,
7.405083468256509,12.990445977938071,14.208919587273453,36.4,68.8,119.2,111.2,43.8,11.4,41.0,28.8,25.0,126.2,54.2,59.8,294.4,27.6,84.6,99.2,46.0,64.4,161.4,55.6,80.4,103.4,0.1,38.4,0.0576143725480708,1.137699970147173,0.6750553769340143,cym,False,True,True,False,False,False,False,11.4,127.6,52.2,91.2,101.6,51.2,98.4,132.8,83.2,124.0,170.2,14.4,,,,
8.108565666527774,11.501945371605682,6.387114353538421,,,,,,,92.0,38.0,37.8,128.8,64.6,61.0,259.0,36.0,86.4,101.2,51.2,47.4,161.4,88.0,75.6,114.8,0.1399999999999999,35.2,0.092601532397133,1.2295573931714805,0.7358512812976881,cym,False,True,False,True,False,False,False,9.2,124.8,46.2,57.6,94.4,62.6,81.4,118.2,86.0,128.6,131.4,16.2,127.4,,,
13.23502558202022,23.793944690174083,14.613545853695085,108.0,150.0,262.0,255.0,68.0,29.0,,,,,,,,,,,,,,,,,0.03,16.0,0.0528564378259466,0.0,0.0,cym,False,False,True,True,False,False,False,,,,,,,,,,,,,628.0,,,
7.490022115858461,11.14855699516863,10.131022388124002,26.4,50.6,113.0,98.2,42.0,10.8,51.6,38.2,29.8,118.6,57.6,53.4,274.6,28.4,75.0,81.8,43.2,38.8,167.0,48.2,77.8,98.8,0.14,41.6,0.1052706873639505,0.7922554181562852,0.6826534331970364,cym,False,True,True,True,False,False,False,11.0,113.4,32.4,64.8,98.4,34.6,83.0,106.0,67.8,132.0,127.2,16.4,116.6,,,
7.150949262188609,12.23259970283301,7.066674917957994,,,,,,,49.4,30.2,18.6,76.6,53.8,51.0,139.8,23.4,51.4,52.8,44.0,34.0,100.4,49.8,61.0,79.0,0.22,19.2,0.0635285316724037,0.7726879799183083,0.2792242664474856,cym,False,True,False,False,True,False,False,7.4,65.0,36.6,54.8,61.8,41.8,66.0,78.4,68.8,103.6,80.6,5.4,,,137.2,
10.488468662523942,14.85405715706268,10.229421880421926,129.8,318.6,629.2,768.4,298.0,44.4,,,,,,,,,,,,,,,,,0.03,51.2,0.066325753870373,0.2510437660206213,0.1367207774860924,cym,False,False,True,False,True,False,False,,,,,,,,,,,,,,,1562.6,
6.883759052897963,11.031158293283095,6.743790018421203,5.4,31.8,71.2,55.0,30.8,11.2,52.6,38.2,18.8,87.4,66.4,61.6,194.8,32.0,59.2,78.6,52.8,40.0,114.0,60.6,66.4,79.8,0.18,25.6,0.0506642315572494,0.2107494270368796,0.4042693828195022,cym,False,True,True,False,True,False,False,8.6,93.2,41.2,59.0,71.8,42.4,83.2,100.2,82.8,132.6,93.0,7.4,,,165.0,
6.942769211495213,16.52929558075929,18.08717930723272,,,,,,,65.0,34.4,21.6,111.2,87.8,63.0,204.8,47.0,94.2,90.8,72.6,42.8,156.8,76.4,86.4,121.6,0.1399999999999999,51.2,0.0788608828111939,0.746858781403363,0.5213483195921326,cym,False,True,False,False,False,True,False,11.4,109.8,72.2,104.8,104.6,80.2,93.6,115.4,119.8,132.4,135.0,19.4,,308.6,,
8.267009233010558,21.27250955680533,19.17839380753805,75.2,161.0,272.0,306.0,129.2,41.4,,,,,,,,,,,,,,,,,0.3,51.2,0.071470781099969,0.5807616247054402,0.2543325487489117,cym,False,False,True,False,False,True,False,,,,,,,,,,,,,,1682.0,,
