cv_rmse,test_source_rmse,test_target_rmse,dataset_size_importance,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,dev_size_importance,test_size_importance,train_word_vocab_size_importance,dev_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_dev_sentence_length_importance,avg_test_sentence_length_importance,train_dev_word_overlap_importance,train_test_word_overlap_importance,dev_test_word_overlap_importance,ttr_train_importance,ttr_dev_importance,ttr_test_importance,train_dev_ttr_distance_importance,train_test_ttr_distance_importance,dev_test_ttr_distance_importance,train_dev_jsd_importance,train_test_jsd_importance,dev_test_jsd_importance,train_dev_tf_idf_importance,train_test_tf_idf_importance,dev_test_tf_idf_importance,train_dev_st_similarity_importance,train_test_st_similarity_importance,dev_test_st_similarity_importance,eng_target_importance,trfm_spBLEU_mean_importance,small100_noft_spBLEU_mean_importance,small100_ft_spBLEU_mean_importance,nllb_noft_spBLEU_mean_importance,eta,n_estimators,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_trfm,with_small100_ft,with_small100_noft,with_model_noft
7.257080178041956,8.287130835830014,13.892537546641412,0.07629103,,,,,,,0.034267478,0.042911094,0.029423136,0.10038576,0.13927047,0.036235232,0.058604002,0.070109785,0.014109406,0.016610121,0.04248914,0.020960022,0.036819678,0.04224447,0.041986108,0.0075753867,0.014082454,0.014599159,0.014667623,0.03321724,0.016570255,0.0095553575,0.015543898,0.024783414,0.017777035,0.01873314,0.010178128,,,,,0.0356339241868572,4350.0,0.0575741965532402,0.2803359966580451,0.2993267517352311,deu,False,True,False,False,False,False,False
14.232823601880686,18.16754010222228,21.232711987507937,,0.23050132,0.31065935,0.10195456,0.17702147,0.10193403,0.07792929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0123660267575005,3300.0,0.0316471845177733,0.2771362176001649,0.4825191564960654,deu,False,False,True,False,False,False,False
6.570796988388665,15.057295004036089,21.594659019220373,0.064949565,0.11410008,0.050639886,0.033889074,0.041577704,0.030879404,0.018171592,0.016649991,0.027298186,0.031178867,0.072412945,0.11354394,0.028841292,0.037023537,0.044226594,0.008840132,0.010086351,0.027055686,0.012586507,0.014222736,0.024487635,0.026781028,0.004710353,0.009891109,0.009152842,0.009313561,0.023013271,0.010323326,0.0068280683,0.011574279,0.01979946,0.012954297,0.0124248,0.020571884,,,,,0.0276112047528703,4200.0,0.0686081107731367,0.8445370471471126,0.6513504453476072,deu,False,True,True,False,False,False,False
6.445351686627134,11.91686617601011,19.229194818698808,0.058962308,0.09534602,0.04309521,0.0376587,0.03423684,0.024422158,0.025556514,0.016145458,0.024109045,0.03465373,0.064605206,0.1122028,0.024547543,0.043937624,0.04321715,0.012195991,0.011512878,0.02128734,0.015548676,0.018110035,0.019029442,0.034791645,0.005152788,0.007502866,0.008009171,0.0053756274,0.018810658,0.016638191,0.0056891073,0.008491661,0.017326193,0.015461233,0.00898934,0.022776399,0.044604443,,,,0.0338815119428635,4200.0,0.0899463141493512,0.887918617910846,0.6960947452665391,deu,False,True,True,True,False,False,False
5.818589828909616,11.82724632836035,18.625415593041144,0.111787334,0.040739372,0.039644293,0.026755884,0.04276637,0.010483625,0.054295003,0.015737932,0.020135801,0.031298574,0.08099334,0.11661105,0.021157444,0.031472366,0.029214367,0.012664959,0.00660036,0.013219858,0.013099084,0.020590758,0.011238465,0.03724019,0.0034466037,0.004890606,0.008694159,0.00828992,0.010351768,0.019055275,0.0073993756,0.008252886,0.02286983,0.012972298,0.0072984113,0.008531565,,,0.09020087,,0.0416498967474919,3750.0,0.1074278511203728,0.5667518105887496,0.4838878394467362,deu,False,True,True,False,True,False,False
5.604237836306579,9.121019878952875,16.46700848122151,0.073580906,0.040778764,0.05194054,0.054103106,0.029403761,0.012649706,0.03497293,0.020055734,0.034637235,0.021587765,0.102786794,0.11171881,0.016384639,0.02364246,0.028225824,0.0093801115,0.01188103,0.025942797,0.013932605,0.018137224,0.009303723,0.046129294,0.00439087,0.006860018,0.009061635,0.0053901607,0.02247921,0.014371753,0.0045475434,0.0063030683,0.024762025,0.0074477205,0.008668492,0.01617242,,0.078369305,,,0.0307506891030549,4250.0,0.0647420823786017,0.738771759819225,0.4885794213806556,deu,False,True,True,False,False,True,False
3.865169586860561,8.184422084527617,13.77534437859842,0.080553696,0.06407944,0.034625035,0.028784905,0.03176663,0.008800414,0.0011710807,0.03206888,0.004616989,0.027589664,0.060864072,0.086754166,0.03079704,0.024071585,0.011652036,0.008743619,0.003684162,0.015129049,0.024914619,0.018048692,0.005779166,0.020498743,0.0024324548,0.0032636437,0.010778573,0.005621328,0.0074232235,0.03877143,0.0026380294,0.0046898024,0.012618557,0.013775947,0.006291783,0.0021575042,,,,0.26454404,0.0505438784304114,4000.0,0.0440029686686544,0.345230034361573,0.2425537341619044,deu,False,True,True,False,False,False,True
3.437072487434089,4.7571130788963085,6.752936070949557,0.11597693,0.008302165,0.018319976,0.019080706,0.009431448,0.024784675,0.022198379,0.033872657,0.0037870004,0.039832316,0.043269135,0.022350138,0.04856636,0.03545641,0.003948017,0.008663898,0.0036278043,0.0030332627,0.03682749,0.012130454,0.0015468949,0.025772473,0.0014427392,0.002063341,0.0083818175,0.0030643274,0.0025791083,0.053103585,0.0014941449,0.0030622012,0.01056956,0.005903577,0.002101783,0.008505861,0.007803718,0.0065172426,0.03326385,0.30936456,0.0345568461936957,3800.0,0.0189540842636393,0.2676971770170178,0.347438864769423,afr,False,True,True,True,True,True,True
6.964238911940804,18.656971076305894,17.77611179565904,0.061685454,0.10165095,0.09923567,0.050096493,0.05877804,0.040796164,0.047994424,,,0.05110929,0.04605604,0.10014428,0.042244725,0.04823607,0.046058457,0.015884157,0.014039951,0.031706776,0.02411754,0.022362426,0.033146217,0.04292623,0.0073369155,0.014393741,,,,,,,,,,,,,,,0.0434068308875571,4300.0,0.0795128746954858,0.5309142441953737,1.0029968026651177,afr,True,False,False,False,False,False,False
7.155523354812267,18.29087721133149,16.304781604548243,0.07860645,,,,,,,0.03721703,0.035332583,0.049039453,0.060855724,0.113883056,0.04587233,0.06859197,0.06419423,0.018153349,0.016557682,0.0299655,0.039313883,0.03251899,0.04502378,0.051334403,0.007582327,0.012686986,0.01344091,0.014355669,0.029716322,0.022271242,0.00871738,0.014669339,0.026584288,0.017788157,0.019415285,0.026311675,,,,,0.0315546935376864,4300.0,0.1115298537467576,0.3120874924560385,0.4139313246799517,afr,False,True,False,False,False,False,False
14.47625982369181,26.114958816445643,21.63086749652458,,0.08271702,0.39794657,0.10707315,0.20382507,0.11755067,0.0908875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0256571986734473,3100.0,0.0181646254431118,3.802664310314888,4.012015018107262,afr,False,False,True,False,False,False,False
6.440428960002826,17.198346611316435,17.886523398323337,0.06080227,0.08162998,0.070853725,0.031035427,0.04344131,0.026238838,0.025232673,0.02700309,0.024881523,0.049779408,0.026114637,0.09927239,0.03922573,0.051317386,0.049556017,0.011282285,0.012779728,0.018149333,0.01775431,0.012457076,0.025237236,0.03856898,0.005159554,0.009194839,0.007930761,0.009051719,0.020514498,0.010650104,0.0062411427,0.010644564,0.021568332,0.011433536,0.012864327,0.032133274,,,,,0.0369261407782214,4300.0,0.1025411346700275,0.1490875642158585,0.4923291372663136,afr,False,True,True,False,False,False,False
6.284628001121852,14.496554085617325,13.54296459638104,0.064948395,0.06509923,0.06251276,0.03574877,0.03301867,0.022067105,0.031212976,0.020227829,0.022907047,0.045940194,0.03907871,0.10094899,0.027537242,0.060141586,0.045133606,0.009407282,0.012558086,0.017158162,0.019365847,0.013271213,0.018761266,0.045427036,0.0056593283,0.007655746,0.008647966,0.005023163,0.016643438,0.019846857,0.0051331497,0.007244643,0.01896372,0.013742084,0.009626965,0.029606726,0.039734207,,,,0.0412508122059165,4050.0,0.0952207511295047,0.3050443322013972,0.345888024656756,afr,False,True,True,True,False,False,False
5.743876471180551,9.105434798552889,7.3432527107501695,0.11173828,0.032336038,0.04970687,0.030125385,0.02235354,0.019838685,0.050625533,0.028840601,0.019238899,0.04275357,0.057855297,0.09605164,0.030436268,0.047060966,0.028582025,0.0113397,0.009231305,0.00874766,0.018644024,0.018108388,0.012850332,0.05430446,0.0030011435,0.003745575,0.011880919,0.0076104933,0.008825016,0.021467516,0.0076835314,0.0076462114,0.018953787,0.012352338,0.0061123515,0.018215828,,,0.071735874,,0.0516485366468443,3450.0,0.0564847080348568,0.2990736577680097,0.3050657987107248,afr,False,True,True,False,True,False,False
5.55836871152479,9.362992005704688,7.229225325264926,0.07178508,0.03823615,0.053923786,0.05714801,0.020014625,0.013937449,0.0382231,0.033952557,0.032975454,0.029331092,0.075929955,0.09672594,0.033969216,0.038061567,0.029095981,0.009543451,0.014400077,0.019302446,0.014111886,0.017337091,0.012156406,0.063441046,0.004453575,0.0057618697,0.009244224,0.0057372465,0.020509357,0.015048755,0.0038133594,0.0058129644,0.022960374,0.007340784,0.009220903,0.012492316,,0.06400192,,,0.0429645753959722,3550.0,0.0976876561874865,0.3093463419855909,0.3226787592643463,afr,False,True,True,False,False,True,False
3.9428204331825274,4.472264770414251,6.796367909957644,0.087939,0.023022776,0.039536394,0.022270007,0.014757404,0.019387623,0.002490221,0.055143047,0.004556325,0.03702273,0.05115046,0.06744737,0.03915837,0.06334873,0.0144993365,0.011574474,0.0048227375,0.011309041,0.04233979,0.011102062,0.0035958197,0.031466447,0.0024405015,0.0034406981,0.01023796,0.006862568,0.006417118,0.045678638,0.0029913904,0.003915051,0.012285506,0.0136858225,0.0058794674,0.006016577,,,,0.22220854,0.0524835854735528,4200.0,0.0399378787418654,0.2672642856994158,0.6086670417931936,afr,False,True,True,False,False,False,True
3.3697021481401905,1.6895142669916907,3.1827450919650584,0.11141248,0.008017423,0.01698986,0.01431517,0.0106158005,0.018586263,0.020105157,0.03746331,0.0030794523,0.04401816,0.048515268,0.018146371,0.038100198,0.047185704,0.0034906645,0.009400412,0.003613755,0.003622818,0.055497594,0.014077654,0.0014060928,0.018789984,0.0014556313,0.0020262303,0.0050045415,0.0033729654,0.0025586807,0.06044377,0.0014131084,0.0025881368,0.009746562,0.0056867055,0.0021439795,0.004987122,0.00684517,0.0061936616,0.030790541,0.30829364,0.0435894970261781,4550.0,0.0242155147488468,0.2335707081869353,0.6127992804694972,snd,False,True,True,True,True,True,True
6.903982239238434,5.624427442078713,2.2179288589052115,0.05920313,0.13373661,0.074501276,0.05044787,0.05686297,0.048057266,0.0234313,,,0.063138306,0.041950855,0.102869116,0.041273456,0.044169165,0.04796147,0.016951248,0.015139444,0.03161671,0.027432974,0.01863199,0.033116806,0.047050495,0.0074567897,0.015000689,,,,,,,,,,,,,,,0.0399556415672005,4200.0,0.0715219048023817,0.5757152333932022,0.4051140442199702,snd,True,False,False,False,False,False,False
7.18134491831881,8.504429411735188,4.541405084936963,0.07179889,,,,,,,0.034408133,0.036830235,0.06632905,0.06349893,0.116483234,0.04660051,0.06185376,0.065948054,0.019360023,0.017819285,0.03484599,0.037369072,0.029460132,0.041614268,0.055995446,0.007456453,0.015124669,0.014614491,0.017325498,0.02998868,0.02042532,0.0101407105,0.014968919,0.024682788,0.016807258,0.017975496,0.0102746915,,,,,0.0328469101290506,4250.0,0.0340494005710964,0.0807973377874615,0.6683994163925675,snd,False,True,False,False,False,False,False
14.385210254540052,13.510856845344517,5.602965774907215,,0.13467583,0.32286477,0.119843565,0.21081677,0.12418567,0.087613374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0249636809938917,3100.0,0.0342894083879261,0.1095271727968816,1.1643220760865298,snd,False,False,True,False,False,False,False
6.414775796364735,5.102110205037856,2.9117531334750586,0.06025917,0.10548918,0.053354096,0.03126829,0.04426866,0.027292993,0.012968026,0.018622223,0.026327085,0.0632949,0.025837306,0.098995544,0.04297692,0.045365058,0.047082186,0.010833229,0.014074291,0.021417312,0.020059247,0.012603596,0.02651628,0.04141531,0.005529483,0.009777566,0.008713938,0.008904824,0.023259103,0.012800056,0.0071743852,0.01135728,0.019116819,0.012496718,0.013531531,0.017017419,,,,,0.0318968208089717,4250.0,0.0586000989432215,0.3440039447368807,0.9183080866186188,snd,False,True,True,False,False,False,False
6.312239989222229,6.725629312923815,4.070674630676548,0.05920726,0.074711084,0.045050953,0.03637247,0.028251875,0.025678799,0.023126747,0.018763322,0.023611056,0.06261657,0.035932768,0.09686886,0.028299544,0.05916038,0.0424309,0.01159376,0.013639991,0.017057253,0.023996191,0.013475309,0.019556474,0.05591922,0.0057703177,0.007279991,0.009067881,0.005091091,0.018123213,0.019088853,0.00556443,0.008497987,0.018715244,0.014894912,0.009843247,0.01951566,0.043226384,,,,0.0364746681905258,3900.0,0.0956358605684251,0.1451468778813227,1.0174875622122803,snd,False,True,True,True,False,False,False
5.670733689148632,7.381734342739523,4.885813522750463,0.104359224,0.046063147,0.042423338,0.027081594,0.020040836,0.020238241,0.049363397,0.027467918,0.017611852,0.046237536,0.06439529,0.09446054,0.037497856,0.045115717,0.026319772,0.011753752,0.008485312,0.011461567,0.018366149,0.02041151,0.011323789,0.05016344,0.0034872652,0.0043812683,0.009642905,0.0070909886,0.00889719,0.020886203,0.009322589,0.0065173777,0.017595092,0.011697674,0.0063558035,0.011839812,,,0.08164404,,0.0377602967745179,4500.0,0.0829390116253215,0.3188551602310251,0.6813248780007463,snd,False,True,True,False,True,False,False
5.471251174046364,14.33997808603863,4.380018766187185,0.05867081,0.046329163,0.044584192,0.05924598,0.022518845,0.01602185,0.03933513,0.029395077,0.032859694,0.033370156,0.072676584,0.100590765,0.033832423,0.039821517,0.02745606,0.01065498,0.014204532,0.018189186,0.015373762,0.016832408,0.011684778,0.062133312,0.0036636174,0.0059275865,0.009346956,0.0051530427,0.020428333,0.016173467,0.0037441454,0.0059395367,0.02092657,0.007353215,0.009937502,0.013764719,,0.07186012,,,0.0375458853767524,4350.0,0.1178499560844565,0.161080447439034,0.8349853028594585,snd,False,True,True,False,False,True,False
3.833024657129015,0.8169714757255253,5.041005211319225,0.075664915,0.048030026,0.029413864,0.019372389,0.016276091,0.017598037,0.00094557815,0.0422545,0.0043099374,0.039582938,0.041009,0.06555644,0.037065104,0.072398014,0.012659383,0.011894764,0.005047019,0.011986127,0.047826935,0.014679533,0.0043680323,0.028351974,0.0024174994,0.004296514,0.0060560997,0.006732783,0.006001605,0.04831487,0.0028030253,0.0049096458,0.011201331,0.013045919,0.0061433967,0.0039993874,,,,0.23778732,0.0383190656198689,4300.0,0.0353246837267226,0.1294622198510026,0.6699184172139161,snd,False,True,True,False,False,False,True
3.418425193158856,3.866579304801868,4.390271813232838,0.09829881,0.0062568113,0.019009326,0.017437138,0.00917008,0.024381503,0.03457006,0.023867596,0.0031306087,0.0431714,0.04135364,0.018097566,0.036620487,0.04768754,0.003053591,0.008381564,0.0034725815,0.0034612808,0.04773323,0.012656453,0.0016199792,0.020732889,0.0018976744,0.0022799405,0.005210516,0.003055577,0.0025178003,0.062043183,0.0016116274,0.0028212308,0.009783252,0.006747251,0.0021787842,0.007733324,0.007892293,0.009304242,0.036924846,0.31383428,0.0263083066143711,4200.0,0.0536154748922972,0.1209785793327014,0.4010060184411312,zul,False,True,True,True,True,True,True
6.952658829202676,17.443834860487605,17.485592049333274,0.061361708,0.14577878,0.07487779,0.047151837,0.05613985,0.045941688,0.029271487,,,0.05926138,0.04034798,0.099390134,0.03861203,0.046640385,0.04777303,0.015732454,0.014637953,0.031654954,0.030660495,0.018549338,0.03149978,0.042521395,0.0076146326,0.014580955,,,,,,,,,,,,,,,0.0362536687853882,4400.0,0.0628233809964194,0.7438688831632305,0.8920345838633689,zul,True,False,False,False,False,False,False
7.165029692877343,9.625490403262992,16.885649605823104,0.07361859,,,,,,,0.045900803,0.044002853,0.05875925,0.051464926,0.11814724,0.04502424,0.06781338,0.07324332,0.017817345,0.016453497,0.032320507,0.030519266,0.032486472,0.03826242,0.06128894,0.00809768,0.013473749,0.015877891,0.018193688,0.02981407,0.018956063,0.009549252,0.014407086,0.023964968,0.01688556,0.017035043,0.006621943,,,,,0.0530315157126612,3550.0,0.0823203793618957,0.2776705055875936,0.65837624039397,zul,False,True,False,False,False,False,False
14.374401311905254,16.360423284733734,16.44754206792077,,0.16900632,0.33139318,0.10892451,0.17971916,0.12909405,0.08186275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0125796644061885,3200.0,0.0288517783755811,0.4193773677144995,0.3987671272634513,zul,False,False,True,False,False,False,False
6.446470991100799,10.653138758322855,14.527693715184189,0.0629311,0.10791435,0.054140966,0.03095526,0.042217717,0.027567511,0.017965892,0.022259098,0.024501456,0.056965522,0.02642653,0.09030418,0.041310538,0.049439736,0.047072563,0.010812378,0.013126525,0.021176858,0.02009745,0.013142897,0.02377925,0.043107457,0.0056513473,0.009190718,0.008527882,0.009563177,0.02487896,0.012097202,0.0068532526,0.011640495,0.01962674,0.0124108475,0.013196148,0.019148,,,,,0.0276112047528703,4200.0,0.0907864612019406,0.2749205674164116,0.3798226572865086,zul,False,True,True,False,False,False,False
6.342863904255824,10.861022888701411,16.401479797253366,0.0627373,0.08276293,0.051251836,0.03409177,0.028833997,0.02511413,0.020781461,0.019520387,0.022445891,0.064216055,0.026754236,0.090357944,0.026641374,0.06715099,0.046260543,0.010258483,0.013403522,0.017489169,0.023483122,0.01314188,0.019765574,0.053136744,0.005757827,0.006940227,0.008391129,0.0058825915,0.017991725,0.018834354,0.0050031976,0.007846739,0.017157024,0.014428315,0.009179249,0.02007163,0.042916663,,,,0.0459954314398207,3850.0,0.0930444720234344,0.533413373245605,0.9613264618722528,zul,False,True,True,True,False,False,False
5.6568881986315445,10.126399868123752,19.57877316045736,0.100717224,0.05169356,0.041165043,0.026500141,0.02292407,0.016796518,0.050878726,0.034386534,0.015642634,0.042926267,0.064294234,0.08826353,0.034870483,0.047855966,0.025512617,0.0115531515,0.008457076,0.009867708,0.021050677,0.018056614,0.010123476,0.055557825,0.0035355217,0.0044306917,0.009163,0.007352398,0.009006049,0.0196392,0.008859762,0.0072840163,0.013922433,0.012721596,0.0066750953,0.014683083,,,0.08363312,,0.0326458424843146,4250.0,0.1053581692332226,0.2155616604082656,0.30797916506789,zul,False,True,True,False,True,False,False
5.505470396003093,7.330051021434464,18.3980323281896,0.06199451,0.058280565,0.04719731,0.05331867,0.016326265,0.013487203,0.03822518,0.0329413,0.032731157,0.032646626,0.06395761,0.0963578,0.0350864,0.041591402,0.026834628,0.0103268875,0.0115994755,0.019723129,0.020753857,0.01588277,0.010520576,0.06245172,0.0043087443,0.005440547,0.00807838,0.0057170363,0.02061131,0.0152653875,0.00405028,0.006302827,0.019496687,0.007467295,0.009702984,0.017042544,,0.0742809,,,0.0343718591571579,4550.0,0.1458590462880374,0.4091966110170596,0.9727751308764756,zul,False,True,True,False,False,True,False
3.8551655306296326,2.7246444826394787,5.0860813194723935,0.075576834,0.055896025,0.027227517,0.021115888,0.017809486,0.017961372,0.0017410147,0.04363883,0.0042359447,0.037086718,0.039004143,0.06364141,0.037281092,0.06823361,0.012287348,0.009874291,0.005015849,0.012306764,0.046218343,0.014193194,0.0038885004,0.036901116,0.002539095,0.0036393753,0.005821403,0.006950048,0.0061629093,0.04706069,0.0026613218,0.0039879964,0.011623208,0.013622691,0.006100503,0.005184357,,,,0.23351112,0.0388678294154498,3750.0,0.0786017996663869,0.0905637354660316,0.597860492313772,zul,False,True,True,False,False,False,True
3.30057401301113,5.015004319245915,9.837470239458494,0.0980405,0.017451596,0.015438122,0.015684454,0.010466618,0.0217419,0.028998688,0.029386088,0.003683947,0.04539376,0.042386554,0.018894676,0.039270975,0.042880356,0.0031994518,0.0069803656,0.004156421,0.0036452203,0.038353734,0.01291717,0.0015945038,0.03963297,0.0015420543,0.002411207,0.0063580587,0.003047187,0.0025727353,0.061967097,0.0012578031,0.0028811202,0.008897882,0.007009516,0.002463807,0.006355826,0.007041483,0.008319648,0.034275904,0.30340058,0.0302383997872307,4100.0,0.0322181921419896,0.0990957697406302,0.1544726543314332,kat,False,True,True,True,True,True,True
6.807395544213281,10.15171339290615,13.92280682004752,0.06487487,0.12942125,0.07541344,0.051026158,0.05473151,0.050472908,0.029938743,,,0.06511529,0.036887873,0.098779656,0.036405105,0.042886652,0.049544435,0.015624056,0.015870731,0.03092451,0.02570917,0.019918332,0.031553272,0.053473808,0.0071046827,0.014323538,,,,,,,,,,,,,,,0.0447893810976765,3800.0,0.1369680836788739,0.3836592707707957,0.088218523688854,kat,True,False,False,False,False,False,False
7.141938227579296,11.488729088739577,12.450160663033037,0.07917889,,,,,,,0.031744428,0.03963765,0.07239792,0.053727962,0.11093376,0.042292368,0.05351595,0.06977905,0.021504525,0.019691892,0.034715116,0.034017373,0.031150084,0.03966759,0.065672435,0.007702741,0.014196949,0.016085347,0.014930317,0.030557256,0.02261709,0.008047587,0.014903751,0.02808688,0.015640374,0.018588299,0.009016419,,,,,0.0344367851257859,4100.0,0.0997980116746529,0.1964571638955775,0.2707162981174669,kat,False,True,False,False,False,False,False
14.351916242465109,16.02378646519332,15.628974565707264,,0.12715115,0.3331717,0.11837544,0.20999031,0.12458166,0.08672976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0128338158722862,3150.0,0.0492595948731038,0.1318735467255205,0.1285852428516308,kat,False,False,True,False,False,False,False
6.39731924017259,11.495604835536408,12.796015742102478,0.062483124,0.101674736,0.058217727,0.03290332,0.041560143,0.027431155,0.013249008,0.025229797,0.03351129,0.06296347,0.021671264,0.09457729,0.037119366,0.043455314,0.05580021,0.011760343,0.014420028,0.019716071,0.016854351,0.013924721,0.02472132,0.050115377,0.004998105,0.008556174,0.008421116,0.007372222,0.024309492,0.01081001,0.004482375,0.011879229,0.02155723,0.012388854,0.013183904,0.008681885,,,,,0.0453598275061155,4200.0,0.1217361271741151,0.3034731945965879,0.2957764502145228,kat,False,True,True,False,False,False,False
6.276207131954456,11.71729977632206,12.492968493665996,0.065081455,0.07941736,0.053190522,0.036696643,0.030693088,0.024238463,0.015593864,0.018052405,0.026515076,0.06601643,0.028090816,0.091075025,0.026191106,0.055523295,0.04753548,0.011615256,0.013343942,0.0167473,0.017616343,0.013601144,0.017823897,0.068709135,0.005394916,0.007978312,0.008976158,0.0051301615,0.01690901,0.017455097,0.005242955,0.008934399,0.02172036,0.016309049,0.009546235,0.011504155,0.04153117,,,,0.032080797363708,4750.0,0.1618501888441807,0.1765859216576021,0.3924805173401939,kat,False,True,True,True,False,False,False
5.650127003411436,9.989017153163273,10.236033899139624,0.10212971,0.037743203,0.038963974,0.022968441,0.0218743,0.020254746,0.0477295,0.03205067,0.019041803,0.05346166,0.06954185,0.08739692,0.03226881,0.04697211,0.029270282,0.012636726,0.009527331,0.010274188,0.016391322,0.01710913,0.011067162,0.069289975,0.0032551337,0.0046239123,0.0080489805,0.0071659386,0.008122664,0.01968272,0.008778797,0.0065109544,0.01873792,0.011632468,0.0072424994,0.011676976,,,0.07655722,,0.0376377344430962,4100.0,0.1176120223809051,0.5540417127441317,0.4487897854846444,kat,False,True,True,False,True,False,False
5.444760944584735,10.41264803778301,11.386236486503233,0.06748796,0.046329923,0.046769634,0.05519051,0.021868745,0.013384762,0.03515783,0.028022844,0.037052877,0.03795231,0.0667167,0.098863825,0.024276767,0.03128671,0.029788043,0.010813249,0.01807483,0.015540001,0.015515298,0.017107265,0.009145519,0.0840793,0.0039518797,0.005641154,0.0072942777,0.004854457,0.019400813,0.016854828,0.0028226392,0.0070325956,0.020372516,0.0069441795,0.008129711,0.016324919,,0.06995113,,,0.0444535849117922,3750.0,0.1443134214958417,0.412520570183117,0.1883144480438357,kat,False,True,True,False,False,True,False
3.799967016428639,4.519162587486176,11.04622557458465,0.079620935,0.04243807,0.026554316,0.022560928,0.014329526,0.01878876,0.0014989265,0.034597363,0.004419948,0.042920575,0.03768733,0.06496197,0.039519798,0.066197276,0.016945068,0.010480543,0.0059260963,0.011539565,0.033264853,0.014356783,0.00328623,0.044704273,0.0024777672,0.0034903283,0.0071293986,0.0061454987,0.005375239,0.050900303,0.0021503787,0.0044976273,0.011138593,0.013667834,0.006878576,0.0047357935,,,,0.24481356,0.0346082336541172,4200.0,0.0764391397332206,0.1908517050756187,0.0820074166543296,kat,False,True,True,False,False,False,True
3.3694585409169178,9.749649358274842,4.17873345629716,0.115926325,0.008610954,0.017596584,0.018236775,0.009176055,0.017973159,0.01484369,0.031311624,0.0030116849,0.04399586,0.049344003,0.017808277,0.036183037,0.055914737,0.0035205677,0.00975843,0.0030898028,0.0027335077,0.038951084,0.016394163,0.00129645,0.018517155,0.0017472772,0.002149451,0.004402829,0.0029079344,0.0025296956,0.07378566,0.0013230055,0.002199307,0.009996541,0.0064116656,0.0021342938,0.00505622,0.0066473978,0.0060186363,0.029811632,0.3086846,0.0448260271413384,4300.0,0.0700895330551859,0.161735637618867,0.3149429375524405,oci,False,True,True,True,True,True,True
6.826419359479926,22.497481382507324,16.353581119683245,0.059508096,0.13460544,0.069724336,0.052491497,0.0498949,0.047048114,0.03500666,,,0.058071386,0.050070275,0.10102067,0.042037148,0.045592945,0.048885494,0.016237482,0.015476006,0.02898502,0.025996098,0.01997086,0.030955711,0.04670853,0.007946124,0.013767242,,,,,,,,,,,,,,,0.0322576293498803,4600.0,0.1023394144913904,0.4906905026258328,0.8544187151654112,oci,True,False,False,False,False,False,False
7.070181996753069,21.552057599602403,15.421919037130811,0.07229338,,,,,,,0.039218735,0.042207494,0.05550701,0.06990643,0.11483339,0.047329437,0.06119745,0.074726984,0.019345831,0.016652051,0.034741644,0.034424048,0.02853995,0.03856544,0.060338043,0.007614691,0.013977164,0.01609956,0.015807126,0.03354662,0.017048458,0.008883059,0.013666615,0.022835795,0.01577269,0.016338343,0.0085825715,,,,,0.0435309774832048,4250.0,0.0714352990391797,0.4816464594867858,0.6700249246026501,oci,False,True,False,False,False,False,False
14.324086643987863,22.14641851841904,14.60823927105047,,0.13036236,0.3249864,0.121783115,0.21168008,0.12238838,0.08879964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201146567198926,3400.0,0.0204485415799197,0.2593547060899314,0.315174022524831,oci,False,False,True,False,False,False,False
6.281814223996955,22.483625870241102,14.825767536407104,0.06519723,0.10023709,0.05183552,0.03371144,0.03901562,0.029812366,0.024341565,0.021712497,0.027525976,0.05423065,0.033581857,0.09634213,0.04222513,0.04680448,0.05109788,0.010346716,0.012653327,0.01833103,0.01764325,0.01393992,0.02260245,0.04367668,0.00512937,0.00892326,0.008214908,0.008986106,0.024187848,0.009857687,0.006380845,0.010290141,0.021046525,0.012338056,0.0119461315,0.015834307,,,,,0.0375745734436029,4200.0,0.1010188135957942,0.4911251539913933,0.3973171655403381,oci,False,True,True,False,False,False,False
6.209666124428948,22.02116067576077,16.530278268938442,0.057593416,0.07757803,0.044971175,0.03694246,0.025549015,0.030488854,0.026658136,0.017877553,0.0224743,0.05977295,0.043264933,0.09596797,0.03342466,0.051137656,0.044313796,0.011889119,0.013520084,0.015962487,0.024115,0.013778545,0.016392998,0.05570077,0.0064602173,0.00702233,0.008877857,0.005201866,0.019737404,0.016005138,0.005749714,0.007772664,0.017775126,0.015423492,0.009104383,0.019499505,0.0419964,,,,0.0383967414184293,3500.0,0.0816363950758611,0.4734719112217203,0.5823758663578261,oci,False,True,True,True,False,False,False
